attr_conc.mean,attr_conc.sd,attr_ent.mean,attr_ent.sd,attr_to_inst,best_node.mean,best_node.mean.relative,best_node.sd,best_node.sd.relative,c1,c2,can_cor.mean,ch,class_conc.mean,class_conc.sd,class_ent,cls_coef,cohesiveness.mean,cohesiveness.sd,conceptvar.mean,conceptvar.sd,cov.mean,cov.sd,density,eigenvalues.mean,eigenvalues.sd,elite_nn.mean,elite_nn.mean.relative,elite_nn.sd,elite_nn.sd.relative,eq_num_attr,f1v.mean,f3.mean,f4.mean,freq_class.mean,freq_class.sd,gravity,hubs.mean,hubs.sd,impconceptvar.mean,impconceptvar.sd,inst_to_attr,int,iq_range.mean,iq_range.sd,joint_ent.mean,joint_ent.sd,l1.mean,l2.mean,l3.mean,leaves,leaves_branch.mean,leaves_branch.sd,leaves_corrob.mean,leaves_corrob.sd,leaves_homo.mean,leaves_homo.sd,leaves_per_class.mean,leaves_per_class.sd,linear_discr.mean,linear_discr.mean.relative,linear_discr.sd,linear_discr.sd.relative,lsc,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,mut_inf.mean,mut_inf.sd,n1,n3.mean,n3.sd,n4.mean,n4.sd,naive_bayes.mean,naive_bayes.mean.relative,naive_bayes.sd,naive_bayes.sd.relative,nodes,nodes_per_attr,nodes_per_inst,nodes_per_level.mean,nodes_repeated.mean,nr_attr,nr_bin,nr_class,nr_cor_attr,nr_disc,nr_inst,nr_norm,nr_num,nr_outliers,nre,ns_ratio,one_itemset.mean,one_itemset.sd,one_nn.mean,one_nn.mean.relative,one_nn.sd,one_nn.sd.relative,p_trace,pb,random_node.mean,random_node.mean.relative,random_node.sd,random_node.sd.relative,range.mean,range.sd,sc,sd.mean,sd.sd,sil,sparsity.mean,sparsity.sd,t1.mean,t1.sd,t2,t3,t4,t_mean.mean,t_mean.sd,tree_depth.mean,tree_depth.sd,tree_imbalance.mean,tree_shape.mean,tree_shape.sd,two_itemset.mean,two_itemset.sd,var.mean,var.sd,var_importance.mean,var_importance.sd,vdb,w_lambda,wg_dist.mean,wg_dist.sd,worst_node.mean,worst_node.mean.relative,worst_node.sd,worst_node.sd.relative,algorithm
0.0975308732917965,0.2300518138247281,0.7888102544027716,0.9991555077524792,0.0013160492202408,0.9265645247912409,6.0,0.0003214156699095,2.0,0.3786155835634606,0.8424780005907878,0.5634570953706244,2369.137944706467,0.0588714047565004,0.1002371866488009,0.3786155835634606,0.3614135810881428,4035.430035533329,670.8472641504563,0.1116472936672485,0.2177943057907731,18.111403999677805,101.86380498388758,0.8333432640372853,285.4274464550443,773.5511845205991,0.8278803142649249,1.0,0.2675320299723259,7.0,9.966837569885689,0.1276215809335295,0.9961834572613016,0.9957228400342172,0.5,0.6032532353809034,106.37494441980178,0.7033557584694123,0.2987490691788563,379.26555816937554,635.2339182743293,759.85,138.04345313411764,6.55,21.43895863535403,1.1294383037149034,0.9859956149720388,0.0447906323473237,0.0713956701980653,0.1439099822333355,1093,14.664226898444648,4.692345422088144,0.000914913083257,0.0103811255994442,356035358.6629459,3951636328.331866,0.5,0.122271895374435,0.8947956585010914,3.0,0.0680992837841325,6.0,0.9660080992234084,0.96369,3.640363422849572,75.35,41.65051967831474,14.71705928801737,25.811027066270817,18.75,34.812089551582055,0.95,0.223606797749979,0.0379875342513285,0.0560772544409759,0.105349740080279,0.0723169046522339,0.2590204330649285,0.1951700993617161,0.3963446335251191,0.9097955285679638,4.0,0.0605975682741889,4.0,1092,54.6,0.0718562874251497,35.225806451612904,54.6,20,3,2,0.2578947368421052,1,15197,0.0,20,15,0.262436324263071,19.76497645738048,0.2666666666666666,0.3476899404746542,0.8881478898860052,2.0,0.0641647936212315,5.0,0.3174838983235009,-0.3304576600115016,0.9265645247912409,6.0,0.0003214156699095,2.0,74.4,41.68983215681202,0,10.43924265656436,13.628517284777748,0.3804667693908817,0.3072669568617128,0.1251026621585401,0.0001352082206598,0.0002487122384202,0.0013160492202408,0.0002632098440481,0.2,16.296644368900097,30.626624552775304,13.671395881006864,4.889439835598287,0.0333175742145405,0.0069766152021283,0.0169578080949524,0.4268790849673202,0.3354955158551627,285.42744645504433,620.7966783891707,0.05,0.0753222215705923,1.1690823442715417,0.6825161016764991,1.33234947536261,0.2720290586757498,0.9265645247912409,6.0,0.0003214156699095,2.0,GB
0.0288404387964756,0.0321105369937229,2.958105757854844,0.3416894062469474,0.0104166666666666,0.7175495557074505,5.0,0.0422379106125569,5.0,0.9331343166407832,0.1672466938450829,0.550684206829006,24.299108056220984,0.0124898169580778,0.0085232980177245,0.9331343166407832,0.4762263891766024,374.9505208333333,17.268788108988737,0.4443778467765442,0.1529369293174352,109.35023488509572,266.0928737828406,0.8690311277705345,1893.0594716960884,4682.592251943354,0.6368933697881066,1.0,0.0657465518426063,7.0,12.954877983803843,0.3435590782814176,0.9934895833333334,0.9778645833333334,0.5,0.2136051734834362,45.24310842710197,0.7417449325142741,0.2638704384349161,169.6875,54.74741395784561,96.0,145.32696280198326,31.2728125,41.090233272933695,3.819210502483649,0.3357632924270967,0.1473997525347524,0.2265625,0.1875,128,8.4609375,2.054004514903532,0.0078125,0.0175249778293554,10421.956177156178,13778.841085563605,0.5,0.0331456303681194,0.7734962406015038,7.0,0.0365404028560128,3.0,0.9893815782335068,15.6168744375,15.086466992445496,179.19,276.32481342486363,44.98579117838541,41.63527666540936,38.3590625,38.609856900646406,2.63475,7.420731803535283,0.0720295720119776,0.0516087721980938,0.4361979166666667,0.3020833333333333,0.4594604094843525,0.3372395833333333,0.4730755263244203,0.7564935064935066,6.0,0.0348241186513667,2.0,127,15.875,0.1653645833333333,9.76923076923077,15.875,8,0,2,0.0357142857142857,1,768,0.0,8,8,0.6467994206632901,40.06793467220582,0.1194029850746268,0.0560510360784545,0.6796650717703349,4.0,0.0589050760442961,6.0,0.3032530956508914,-0.0904613604109897,0.6784347231715653,3.0,0.0383307737372981,4.0,176.55525,277.4951336879622,0,25.733742975451573,37.5055644506936,0.1042601134755861,0.0159229642966279,0.0185492507127831,0.0013020833333333,0.0,0.0104166666666666,0.0026041666666666,0.25,40.20920779220779,38.84354586789453,7.498039215686274,2.4234330269787425,0.0858631968941672,0.0442981719970703,0.0579403512503073,0.2107142857142857,0.0631167893326176,1893.0594716960927,4613.544969593338,0.125,0.1054237789010567,4.427473994795716,0.6967469043491086,0.5780190679561805,0.119676985107382,0.6549555707450445,2.0,0.0329695807557943,1.0,RF
0.1321463447334323,0.1377930034702508,1.400974803360049,0.851864352980419,0.0034552845528455,0.048780487804878,2.5,0.0,1.5,1.0,-2.220446049250313e-16,0.6724472039502805,645.9799751066591,0.7608993748904189,0.1042454687349526,5.357552004618084,0.491849353569421,1385.8274390243903,245.8958856234159,0.9541448281417166,0.0184580795245155,0.9030355204820238,1.0490496902718742,0.9880032130266412,3.012418715471849,5.963872475438708,0.0902439024390243,4.0,0.0090492183507121,4.0,4.742433740541842,0.0076854875144874,0.3509146341463414,0.0009451219512195,0.024390243902439,0.0,6.419112088131816,0.9810012745450766,0.1237276075864354,1330.8091463414637,242.13479002119536,289.4117647058824,9.52777444698511,1.7647058823529411,1.7863864281247313,5.628821619096367,0.2148723766952142,0.0008562785827482,0.0006097560975609,0.0023628048780487,92,11.869565217391305,4.22243456492112,0.0108695652173913,0.0093762355593896,278915.8713349945,765584.8794603568,0.024390243902439,0.0132636507696633,0.8217479674796747,5.0,0.163165378854645,7.0,0.985609756097561,0.6104823529411765,0.9167611768034888,6.411764705882353,1.2776356840572631,1.8293400286944048,1.4894552690657694,1.2941176470588236,1.829094922439543,0.2941176470588235,0.6859943405700354,1.1297051888817666,0.6499926196934077,0.3873983739837398,0.007520325203252,0.0864018937691509,0.5898373983739837,0.4919130253001965,0.883739837398374,6.0,0.0715326527566014,6.0,91,5.352941176470588,0.0184959349593495,4.55,7.583333333333333,17,1,41,0.2058823529411764,17,4920,0.0,17,8,3.713572066704308,0.2401242529007037,0.2179487179487179,0.2624649919382897,0.992479674796748,7.0,0.0082450097163015,3.0,9.374368838237302,-0.2668611799662517,0.048780487804878,2.5,0.0,1.5,6.117647058823529,1.3173056280328643,0,1.6347780887064929,0.6009694446615466,0.3240984925122881,0.1929732250696578,0.0884459294154454,0.0038910505836575,0.0050001728779396,0.0034552845528455,0.0022357723577235,0.6470588235294118,1.511477761836442,1.664155718902127,10.939890710382514,4.350280272525969,0.0445836167719851,0.0363251851952594,0.093412311457377,0.3436619718309859,0.2634449754047885,3.012418715471849,1.770227441143649,0.0588235294117647,0.0575492464643128,2.1803773833556312,1.159460634211432e-12,1.254665254483744,0.2462704710983484,0.0390243902439024,1.0,0.0103549990105923,5.0,RF
0.0349577976517748,0.0827180469200119,1.9461602890441416,1.543769313687579,0.0019569471624266,0.9512720156555772,6.0,0.0006188410293871,2.0,0.2809687551173032,0.8978200541109526,0.2833978784618791,132.91275606306996,0.0058662710253861,0.0069233039645644,0.2809687551173032,0.4538601909978798,1328.765313111546,105.67351501623054,0.0871838914376375,0.1946721244425405,8.92780935030418,37.77565906128237,0.832192221316973,262.44496927503576,659.4538663207715,0.8727984344422701,2.0,0.0897686928338463,7.0,23.12166534783112,0.3468322999614023,0.9643835616438357,0.944422700587084,0.5,0.638195004859561,37.88915416147948,0.4991261771603604,0.2220743580046918,118.12446183953033,249.8074932138541,511.0,75.69149657738775,8.8845,14.743023293522036,2.2149772916431667,1.5343783552380037,0.0464638925172523,0.0487279843444227,0.0487279843444227,369,10.937669376693767,2.8786915787573664,0.002710027100271,0.0174900776744788,308764.18526007875,914354.197138918,0.5,0.1283906621666631,0.94559686888454,4.0,0.0031689387609892,4.0,0.9834017562739114,6.090520800000001,10.8897927108796,46.334,87.3396893615828,18.42709531544561,34.2980679014953,17.2285,30.41417999424318,6.55,17.36946810418276,0.0121517525182786,0.0159155683088272,0.1250489236790606,0.0882583170254403,0.2836979677401439,0.1565557729941291,0.3634169901243456,0.8651663405088061,1.0,0.0129956616171303,6.0,368,36.8,0.0720156555772994,19.36842105263158,36.8,10,4,2,0.0222222222222222,1,5110,0.0,10,4,0.1947527004349964,159.1547008233363,0.1449275362318841,0.1987812152970984,0.9185909980430528,3.0,0.0074489771290907,5.0,0.0803143575166939,-0.1250794089394483,0.9512720156555772,6.0,0.0006188410293871,2.0,39.784000000000006,71.0701799006525,0,7.977497450716051,14.862499554204447,0.2312731243844749,0.2794176530641447,0.2191772599790414,0.0001996805111821,5.707627317098755e-05,0.0019569471624266,0.0003913894324853,0.2,17.19448045072638,30.851177770643684,9.953867028493894,3.177372333273373,0.0550410135161715,0.0182267165765529,0.0317751308503402,0.2764185320145757,0.2247940120102949,262.44496927503576,648.1739357890056,0.1,0.1060437127220313,2.616238082631959,0.919685642483306,1.2611107471641636,0.1403251755307505,0.9512720156555772,6.0,0.0006188410293871,2.0,ADA
0.0275097400741438,0.03132805206244,2.828201309214236,0.5881518781747043,0.0203735144312393,0.9167738164815896,4.0,0.018854502874875,4.0,0.2971820687469698,0.8522398953433364,0.5368319307641922,40.55791674605058,0.0312778228375795,0.0166554551914851,0.6900353947203366,0.3869231251549559,221.160441426146,18.020843151752075,0.1861567930672638,0.2712833094032198,54.73315427208312,141.3947111955218,0.82811868380629,681.3400354189044,1153.4941728688582,0.8692869666861485,1.0,0.0264658626716113,7.0,5.611375520377158,0.057563311040381,2.567444127155577,0.0,0.2,0.3875849541369041,158.88451497518395,0.7539841292985539,0.2431858722248724,42.34380305602716,57.33205664535015,49.083333333333336,215.52948158162212,11.183333333333335,8.854828506458377,3.395265893619964,0.5539138591161865,0.019606457761988,0.0217625185057635,0.0374059812258392,27,5.296296296296297,1.3534802665383905,0.037037037037037,0.1630275877806571,263.3904761904762,211.95386364483127,0.2,0.0891969968799429,0.9337521917007596,6.0,0.0219514200477317,5.0,0.9050302518440798,7.852837999999999,6.284031293823186,273.14,322.12739459017536,36.18898415393322,27.41596618375729,33.00583333333333,27.37665444011253,10.1375,12.984726779776867,0.1229708103146084,0.063306471366429,0.1222410865874363,0.0577249575551782,0.2334208464767846,0.0577249575551782,0.2334208464767846,0.9252776154295732,5.0,0.0243070104207206,6.0,26,2.1666666666666665,0.0441426146010186,3.25,2.6,12,1,5,0.0151515151515151,4,589,0.0,12,11,0.4782960883369703,21.998964567107983,0.1333333333333333,0.0586170086440455,0.940561075394506,7.0,0.0165424328280235,3.0,1.4022552558594954,-0.5583273453269775,0.8930450029222676,3.0,0.0080843537585219,1.0,263.0025,324.12012610716914,2,18.908814149503453,18.794489991729225,0.4232997351767127,0.0453881584929261,0.1429973795923488,0.0016977928692699,0.0,0.0203735144312393,0.0084889643463497,0.4166666666666667,33.37607981220658,27.32955140745332,4.415094339622642,1.7588672301332398,0.138049078709666,0.1588541666666666,0.0948453637709622,0.2321428571428571,0.0648686590384673,681.3400354189043,1028.7495370563684,0.0833333333333333,0.1047534504867627,3.3380420436302325,0.1200493100014015,0.6936863767980816,0.1296365717805834,0.8913500876680305,2.0,0.0117520544839151,2.0,LR
0.0792818209934817,0.1395838815252482,1.835645997159174,1.0225215984887177,0.0579710144927536,0.7021164021164021,5.0,0.102857182170732,6.0,0.925372367742442,0.1845567206863679,0.62254135022383,11.17344281150568,0.0699731205284697,0.1272278805741704,0.925372367742442,0.3553556164066008,72.63858695652173,7.185412697431586,0.4210175339988968,0.1699902009623163,5225.72608822655,21664.989246259884,0.8672463768115942,1207953.660267518,3786308.911347398,0.6735449735449734,4.0,0.1500178585422653,7.0,17.298816378254884,0.2635293735479155,0.8985507246376812,0.6268115942028986,0.5,0.2254543360304934,1832.927813540502,0.7405582167523053,0.3145576398642526,30.894927536231883,11.209180960842398,17.25,5368.607855075692,446.976875,1377.800504996551,2.707524972781121,1.0269039290324993,0.1186823726911655,0.2065217391304348,0.1304347826086956,47,6.76595744680851,1.9360736371803229,0.0212765957446808,0.0403999601427816,1338.8380952380955,1487.6035460639107,0.5,0.0150448251316286,0.7820105820105819,7.0,0.0680636642622441,3.0,0.9725766645662676,311.800972875,970.4629074932363,2909.321875,7667.869303071719,1324.2906363224636,4524.2000315238265,1269.885625,4514.286704588325,634.04,2391.558178404476,0.0534933921204957,0.0455019400594454,0.4239130434782608,0.2898550724637681,0.4545191033204957,0.3659420289855072,0.4825683374025947,0.7502645502645503,6.0,0.0836646456490299,4.0,46,2.875,0.1666666666666666,4.6,3.2857142857142856,16,5,2,0.0,1,276,1.0,16,12,0.6414192476687546,33.31537848682914,0.2253521126760564,0.1857792104575306,0.6337301587301588,1.0,0.0915568381743693,5.0,0.3875577327385093,-0.0328969001429666,0.6523809523809525,2.0,0.0358463167956705,2.0,2275.281875,5587.011449897244,0,406.6039411330904,1054.5782830168307,0.0363621553323989,0.1792199365585576,0.2362298527106239,0.0036231884057971,0.0,0.0579710144927536,0.0072463768115942,0.125,1274.9207228915664,4501.106661643324,5.849462365591398,2.2599838233315808,0.1079632998662757,0.0939577792553191,0.0926361112152475,0.3540772532188841,0.1650819770627546,1207953.6602675177,3785267.609495382,0.0625,0.0521802932933872,3.9553825503924216,0.6124422672614906,1.3315377609308623,0.2125783041342782,0.6702380952380953,3.0,0.0312712512775326,1.0,RF
0.0357251898008349,0.051003272358457,1.913864726539921,1.0112820708524302,0.0119825708061002,0.8134615384615385,5.0,0.1022782283012855,5.0,0.9917635659873448,0.0225359251368018,0.7164361332194807,56.939231776313385,0.0978490540338054,0.1214480273191932,0.9917635659873448,0.3847796097577274,263.57489106753815,23.67418971606465,0.4307675123640452,0.0794274493063133,22.688989737000508,93.1161854572488,0.8509537827005271,1186.206739907465,3594.70910340174,0.7775919732441472,4.0,0.152014370450236,7.0,8.306331551219449,0.1901983223554008,0.9923747276688452,0.9564270152505446,0.5,0.0754863448325508,55.55481477590122,0.7791283134371737,0.288938674205669,122.49264705882354,19.63430614441948,83.45454545454545,133.99687258584848,15.295454545454543,28.440907637990865,2.7862297879200493,1.0360947429413627,0.1163602682280082,0.1372549019607842,0.1013071895424836,131,9.0381679389313,2.727085173002548,0.0076335877862595,0.0213401129557613,30971.376179376184,64959.76676672616,0.5,0.0269888084422346,0.832166746297181,6.0,0.0405224834114611,1.0,0.9823168676814712,10.998196363636366,20.88328471972131,99.83636363636364,184.59689744265623,47.90568429391959,73.06907242553434,49.87272727272728,78.2509947656781,7.763636363636365,19.307370236636203,0.1193985046072167,0.0902560748098103,0.2745098039215686,0.1775599128540305,0.3823501541181733,0.2875816993464052,0.4528817594952105,0.8452102245580507,7.0,0.0622486417868135,2.0,130,11.818181818181818,0.1416122004357298,8.666666666666666,11.818181818181818,11,3,2,0.0181818181818181,1,918,0.0,11,7,0.6874381195462054,15.029218563799688,0.1896551724137931,0.1789586706875179,0.6610845676063066,3.0,0.0708481641417852,4.0,0.5132807329824816,-0.0324383058460813,0.6307931199235547,1.0,0.0642574832961946,3.0,92.07272727272726,182.48840560928292,0,15.215891381114515,32.4060446263371,0.0525160530181245,0.2249163941809968,0.2182159191584723,0.0010928961748633,6.230626536231136e-05,0.0119825708061002,0.0021786492374727,0.1818181818181818,49.91268115942028,77.93733290418938,8.076628352490422,3.009259705124393,0.068709564662724,0.0418426280713263,0.06033482178786,0.3186440677966101,0.1744369781457536,1186.2067399074674,3580.869741576042,0.0909090909090909,0.1063921087951274,3.170808890811607,0.4867192670175184,1.2042746021607489,0.1509377402428044,0.6370640229335881,2.0,0.1260485175232381,6.0,RF
0.0184904860189663,0.025692126697872,1.8672320295239224,0.8121399166222726,0.040133779264214,0.7789655172413793,5.0,0.2194202061700482,6.0,0.9055415027672632,0.227050074367873,0.6456285114359896,0.7189774290660225,0.0158744612689649,0.0219921619468353,0.9055415027672632,0.5157825340714051,71.37207357859532,3.928396689696065,0.4233620347472168,0.1768674252209026,39329.61073645821,285691.84798749,0.890283046396265,797218044.603491,2761346032.0783734,0.4189655172413793,1.0,0.2236821183097253,7.0,16.976616905263356,0.2349107341116209,0.8461538461538461,0.7525083612040134,0.5,0.2530449016286307,10277.645715263545,0.6731065581886939,0.2747217444895012,30.82441471571906,12.027770477509476,24.916666666666668,102857.95100903753,7636.75,26252.956215789905,2.719433016461644,0.7678735247459054,0.1231350664632539,0.1538461538461538,0.1605351170568562,41,6.365853658536586,1.867566565894983,0.024390243902439,0.0661761441636989,896.5333333333334,976.120167118826,0.5,0.0172465068582084,0.8089655172413792,7.0,0.10786076895409,5.0,0.9870694958669366,5470.077410000001,18821.04782092941,71540.28333333334,245161.49933080227,22025.76974749165,76000.12949028055,21883.50833333333,75617.12426098227,2107.875,7240.714844559705,0.0533405158295415,0.0806949338673134,0.451505016722408,0.3110367892976589,0.4636938739180407,0.354515050167224,0.4791680593853773,0.785632183908046,6.0,0.0802007324435142,4.0,40,3.333333333333333,0.1337792642140468,4.0,4.0,12,5,2,0.0,1,299,0.0,12,5,0.6276735395231443,34.00588624772528,0.2307692307692307,0.1516536236581552,0.5683908045977011,2.0,0.0523188459102505,3.0,0.4168361747790518,-0.0175583864804817,0.7357471264367816,4.0,0.0484623594636844,2.0,69432.40833333334,237921.15194507936,0,8240.310809328626,28206.67855866413,0.0240043246645433,0.2190032565443191,0.2470061368100083,0.0033444816053511,8.688158240687097e-19,0.040133779264214,0.0033444816053511,0.0833333333333333,21324.67539779006,73652.99617136385,5.45679012345679,2.1968692650909465,0.1014623646152203,0.1117092225609756,0.0946139588380458,0.3618421052631579,0.1276117922744802,797218044.6034907,2761345854.0565214,0.0833333333333333,0.1354275097186359,13.398682369879122,0.5831638252209481,1.4187491169870727,0.0888321152365283,0.6789655172413793,3.0,0.0161561390988341,1.0,RF
0.0162400988725286,0.049474398736799,2.206813143195355,1.7825577494055926,0.0007219347852244,0.7109855762099,5.0,0.0110765508626192,5.0,0.9996946057571529,0.0008463146097068,0.4761247114390176,0.0115590450347359,0.0094371052679544,0.0145308895996681,0.9996946057571529,0.4282327522654668,5036.251323547106,784.6780184562069,0.4945199707318924,0.0251546327925949,131.41983923237603,488.6554628717896,0.8875999893178612,33998447.641846485,117773882.31938104,0.4939228758141557,1.0,0.0124728967254418,7.0,31.7263954084385,0.4602024803054482,0.9992780652147756,0.9986764528937552,0.5,0.0145488219928889,33.695690562321154,0.8280164842783844,0.2302850714700063,2503.38688184334,398.66654531909546,1385.1666666666667,23321.39413431768,2916.0416666666665,10080.052769654292,3.174997878609934,1.776488659465667,0.176954553278658,0.2766815064372518,0.2327036457706653,4247,19.16058394160584,6.542381159554036,0.0002354603249352,0.000373502318293,771970033383.2787,8133632629118.026,0.5,0.0184810107632933,0.7213936363971858,7.0,0.0083180206660937,3.0,0.9997938730399806,2159.592225,7467.975682610883,5897.166666666667,20186.706862925832,2961.7807118076435,10101.905122604028,2956.625,10086.94694129948,26.25,43.09002204687299,0.0315098703425746,0.0504386258948427,0.5382023823847912,0.3756467332450968,0.4843040118427548,0.4495848874984959,0.4974667875590984,0.7154373556843105,6.0,0.0064058218111001,2.0,4246,353.8333333333333,0.255444591505234,103.5609756097561,353.8333333333333,12,4,2,0.0303030303030303,1,16622,0.0,12,10,0.6929354974015565,69.03561484712343,0.097560975609756,0.1791998699660652,0.4955472436472152,2.0,0.0122690788043861,6.0,0.2266947408428878,0.0001368366874056,0.507159469243889,3.0,0.0102176749811777,4.0,5870.916666666667,20194.8720514452,0,1687.8162078746598,5829.366791461887,-0.000140514330077,0.2301504518791239,0.2313474340933611,6.288121738036848e-05,5.759932176651572e-05,0.0007219347852244,6.016123210203345e-05,0.0833333333333333,2967.006980649689,10120.871460504071,18.162957729895208,6.689926645601653,0.0241819934310331,0.0019520478362693,0.0084569256134657,0.1904242046163443,0.2263491695060733,33998447.64184649,117773882.30652057,0.0833333333333333,0.0861030428670786,1036.6154215383383,0.7733052591571121,1.1287286729697976,0.2449877703387014,0.5102875423404413,4.0,0.0001241766309648,1.0,GB
0.0476326004084017,0.1091548533202212,2.6032333039274143,0.769247108859464,0.0140350877192982,0.712280701754386,5.5,0.009059610166567,1.5,0.8657568614476353,0.3054471866980994,0.4016788656403343,11.059430309154004,0.0126483894946345,0.0103397239914743,0.8657568614476353,0.407635518287588,222.5271929824561,31.121553698117907,0.4065133974369008,0.1845344919479299,0.3618553367285892,0.9022644637061868,0.874892856041686,33.27482775480912,93.18980275929864,0.6210526315789473,1.0,0.060886152443604,5.0,16.260534397620226,0.5165105088047466,0.887719298245614,0.7929824561403509,0.5,0.3002102474511307,4.976412021177231,0.7244781894664406,0.2797687002259028,90.48157894736842,44.85750837102411,71.25,19.45953889938133,3.6020491376119668,8.660157992075195,3.415747335817471,0.7592236959308468,0.2234358729061355,0.287719298245614,0.287719298245614,128,10.3515625,3.188537155642597,0.0078125,0.0162036204671262,64711.175224775216,109805.38958405115,0.5,0.0220970869120796,0.7315789473684211,7.0,0.0262181424227601,4.0,0.9873714989227454,2.64007788241342,6.433097584009683,14.490314907460196,30.63815521100109,7.436298744616916,15.259214559643016,7.373927766856145,15.358014532773517,1.3293866724973218,1.430868875903692,0.0532428295575784,0.0403771664585811,0.4842105263157895,0.3491228070175438,0.4771115519944872,0.3684210526315789,0.482800083700682,0.6228070175438597,2.0,0.0993291681372107,7.0,127,15.875,0.2228070175438596,7.9375,15.875,8,1,2,0.0714285714285714,1,570,0.0,8,6,0.6000969275628556,47.89359422778605,0.1454545454545454,0.0967303273838972,0.6508771929824562,3.0,0.0746387627585356,6.0,0.1613459111021057,-0.0384087688215906,0.7017543859649124,4.0,0.0184928518138501,3.0,13.160928234962876,29.500933709293538,0,2.472451999448668,5.571540834863384,0.0377863084911586,0.0718543060284275,0.1727683757449644,0.0026109660574412,0.0101283012960787,0.0140350877192982,0.0017543859649122,0.125,7.402165230000275,15.346193890893602,9.39607843137255,3.415455883401526,0.0584215829198333,0.03533935546875,0.0746390645224202,0.2515290519877676,0.1050976275592126,33.2748277548091,93.15047916869425,0.125,0.0620721604801267,5.508449350752823,0.8386540888978943,0.7350457015615378,0.1649797365433076,0.712280701754386,5.5,0.009059610166567,1.5,LR
